interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,publish_time_local,publish_time_utc,ontario,ontario_northeast,ontario_northwest,ontario_southwest,ontario_southeast
2025-10-02 08:00:00-05:00,2025-10-02 13:00:00+00:00,2025-10-02 09:00:00-05:00,2025-10-02 14:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15396.0,1227.0,459.0,5579.0,8131.0
2025-10-02 09:00:00-05:00,2025-10-02 14:00:00+00:00,2025-10-02 10:00:00-05:00,2025-10-02 15:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15219.0,1201.0,451.0,5418.0,8149.0
2025-10-02 10:00:00-05:00,2025-10-02 15:00:00+00:00,2025-10-02 11:00:00-05:00,2025-10-02 16:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15000.0,1179.0,440.0,5258.0,8123.0
2025-10-02 11:00:00-05:00,2025-10-02 16:00:00+00:00,2025-10-02 12:00:00-05:00,2025-10-02 17:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,14863.0,1141.0,435.0,5204.0,8083.0
2025-10-02 12:00:00-05:00,2025-10-02 17:00:00+00:00,2025-10-02 13:00:00-05:00,2025-10-02 18:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,14940.0,1156.0,430.0,5254.0,8100.0
2025-10-02 13:00:00-05:00,2025-10-02 18:00:00+00:00,2025-10-02 14:00:00-05:00,2025-10-02 19:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15245.0,1181.0,431.0,5364.0,8269.0
2025-10-02 14:00:00-05:00,2025-10-02 19:00:00+00:00,2025-10-02 15:00:00-05:00,2025-10-02 20:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15557.0,1192.0,434.0,5472.0,8459.0
2025-10-02 15:00:00-05:00,2025-10-02 20:00:00+00:00,2025-10-02 16:00:00-05:00,2025-10-02 21:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,16150.0,1216.0,442.0,5695.0,8797.0
2025-10-02 16:00:00-05:00,2025-10-02 21:00:00+00:00,2025-10-02 17:00:00-05:00,2025-10-02 22:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,16680.0,1228.0,444.0,5890.0,9118.0
2025-10-02 17:00:00-05:00,2025-10-02 22:00:00+00:00,2025-10-02 18:00:00-05:00,2025-10-02 23:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,16769.0,1234.0,441.0,5910.0,9184.0
2025-10-02 18:00:00-05:00,2025-10-02 23:00:00+00:00,2025-10-02 19:00:00-05:00,2025-10-03 00:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,17024.0,1285.0,485.0,5940.0,9314.0
2025-10-02 19:00:00-05:00,2025-10-03 00:00:00+00:00,2025-10-02 20:00:00-05:00,2025-10-03 01:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,16756.0,1301.0,504.0,5832.0,9119.0
2025-10-02 20:00:00-05:00,2025-10-03 01:00:00+00:00,2025-10-02 21:00:00-05:00,2025-10-03 02:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,16093.0,1299.0,513.0,5567.0,8714.0
2025-10-02 21:00:00-05:00,2025-10-03 02:00:00+00:00,2025-10-02 22:00:00-05:00,2025-10-03 03:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,15174.0,1266.0,510.0,5251.0,8147.0
2025-10-02 22:00:00-05:00,2025-10-03 03:00:00+00:00,2025-10-02 23:00:00-05:00,2025-10-03 04:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,14191.0,1252.0,496.0,4926.0,7517.0
2025-10-02 23:00:00-05:00,2025-10-03 04:00:00+00:00,2025-10-03 00:00:00-05:00,2025-10-03 05:00:00+00:00,2025-10-02 12:24:24-05:00,2025-10-02 17:24:24+00:00,13370.0,1214.0,484.0,4680.0,6992.0
2025-10-03 00:00:00-05:00,2025-10-03 05:00:00+00:00,2025-10-03 01:00:00-05:00,2025-10-03 06:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,12949.0,1237.0,487.0,4555.0,6670.0
2025-10-03 01:00:00-05:00,2025-10-03 06:00:00+00:00,2025-10-03 02:00:00-05:00,2025-10-03 07:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,12694.0,1219.0,478.0,4523.0,6474.0
2025-10-03 02:00:00-05:00,2025-10-03 07:00:00+00:00,2025-10-03 03:00:00-05:00,2025-10-03 08:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,12511.0,1204.0,469.0,4516.0,6322.0
2025-10-03 03:00:00-05:00,2025-10-03 08:00:00+00:00,2025-10-03 04:00:00-05:00,2025-10-03 09:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,12775.0,1166.0,461.0,4671.0,6477.0
2025-10-03 04:00:00-05:00,2025-10-03 09:00:00+00:00,2025-10-03 05:00:00-05:00,2025-10-03 10:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,13695.0,1151.0,460.0,4831.0,6749.0
2025-10-03 05:00:00-05:00,2025-10-03 10:00:00+00:00,2025-10-03 06:00:00-05:00,2025-10-03 11:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,14746.0,1159.0,455.0,5182.0,7386.0
2025-10-03 06:00:00-05:00,2025-10-03 11:00:00+00:00,2025-10-03 07:00:00-05:00,2025-10-03 12:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15382.0,1226.0,438.0,5603.0,8115.0
2025-10-03 07:00:00-05:00,2025-10-03 12:00:00+00:00,2025-10-03 08:00:00-05:00,2025-10-03 13:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15598.0,1229.0,462.0,5681.0,8226.0
2025-10-03 08:00:00-05:00,2025-10-03 13:00:00+00:00,2025-10-03 09:00:00-05:00,2025-10-03 14:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15372.0,1233.0,448.0,5571.0,8120.0
2025-10-03 09:00:00-05:00,2025-10-03 14:00:00+00:00,2025-10-03 10:00:00-05:00,2025-10-03 15:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15181.0,1191.0,433.0,5406.0,8151.0
2025-10-03 10:00:00-05:00,2025-10-03 15:00:00+00:00,2025-10-03 11:00:00-05:00,2025-10-03 16:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15501.0,1145.0,420.0,5489.0,8447.0
2025-10-03 11:00:00-05:00,2025-10-03 16:00:00+00:00,2025-10-03 12:00:00-05:00,2025-10-03 17:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15755.0,1152.0,421.0,5544.0,8638.0
2025-10-03 12:00:00-05:00,2025-10-03 17:00:00+00:00,2025-10-03 13:00:00-05:00,2025-10-03 18:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,16064.0,1171.0,422.0,5713.0,8758.0
2025-10-03 13:00:00-05:00,2025-10-03 18:00:00+00:00,2025-10-03 14:00:00-05:00,2025-10-03 19:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,16369.0,1162.0,429.0,5871.0,8907.0
2025-10-03 14:00:00-05:00,2025-10-03 19:00:00+00:00,2025-10-03 15:00:00-05:00,2025-10-03 20:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,16636.0,1199.0,431.0,5938.0,9068.0
2025-10-03 15:00:00-05:00,2025-10-03 20:00:00+00:00,2025-10-03 16:00:00-05:00,2025-10-03 21:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,17076.0,1205.0,435.0,6091.0,9345.0
2025-10-03 16:00:00-05:00,2025-10-03 21:00:00+00:00,2025-10-03 17:00:00-05:00,2025-10-03 22:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,17631.0,1245.0,447.0,6225.0,9714.0
2025-10-03 17:00:00-05:00,2025-10-03 22:00:00+00:00,2025-10-03 18:00:00-05:00,2025-10-03 23:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,17566.0,1273.0,453.0,6184.0,9656.0
2025-10-03 18:00:00-05:00,2025-10-03 23:00:00+00:00,2025-10-03 19:00:00-05:00,2025-10-04 00:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,17616.0,1324.0,497.0,6132.0,9663.0
2025-10-03 19:00:00-05:00,2025-10-04 00:00:00+00:00,2025-10-03 20:00:00-05:00,2025-10-04 01:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,17241.0,1310.0,523.0,5965.0,9443.0
2025-10-03 20:00:00-05:00,2025-10-04 01:00:00+00:00,2025-10-03 21:00:00-05:00,2025-10-04 02:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,16462.0,1295.0,515.0,5675.0,8977.0
2025-10-03 21:00:00-05:00,2025-10-04 02:00:00+00:00,2025-10-03 22:00:00-05:00,2025-10-04 03:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,15508.0,1265.0,499.0,5372.0,8372.0
2025-10-03 22:00:00-05:00,2025-10-04 03:00:00+00:00,2025-10-03 23:00:00-05:00,2025-10-04 04:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,14599.0,1247.0,484.0,5051.0,7817.0
2025-10-03 23:00:00-05:00,2025-10-04 04:00:00+00:00,2025-10-04 00:00:00-05:00,2025-10-04 05:00:00+00:00,2025-10-03 13:24:08-05:00,2025-10-03 18:24:08+00:00,13748.0,1225.0,469.0,4775.0,7279.0
2025-10-04 00:00:00-05:00,2025-10-04 05:00:00+00:00,2025-10-04 01:00:00-05:00,2025-10-04 06:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,13147.0,1181.0,422.0,4642.0,6902.0
2025-10-04 01:00:00-05:00,2025-10-04 06:00:00+00:00,2025-10-04 02:00:00-05:00,2025-10-04 07:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,12777.0,1164.0,410.0,4571.0,6632.0
2025-10-04 02:00:00-05:00,2025-10-04 07:00:00+00:00,2025-10-04 03:00:00-05:00,2025-10-04 08:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,12460.0,1160.0,400.0,4488.0,6412.0
2025-10-04 03:00:00-05:00,2025-10-04 08:00:00+00:00,2025-10-04 04:00:00-05:00,2025-10-04 09:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,12537.0,1129.0,438.0,4533.0,6437.0
2025-10-04 04:00:00-05:00,2025-10-04 09:00:00+00:00,2025-10-04 05:00:00-05:00,2025-10-04 10:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,12772.0,1134.0,442.0,4622.0,6574.0
2025-10-04 05:00:00-05:00,2025-10-04 10:00:00+00:00,2025-10-04 06:00:00-05:00,2025-10-04 11:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,13235.0,1161.0,446.0,4781.0,6847.0
2025-10-04 06:00:00-05:00,2025-10-04 11:00:00+00:00,2025-10-04 07:00:00-05:00,2025-10-04 12:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,13815.0,1196.0,466.0,4981.0,7172.0
2025-10-04 07:00:00-05:00,2025-10-04 12:00:00+00:00,2025-10-04 08:00:00-05:00,2025-10-04 13:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,14302.0,1209.0,487.0,5128.0,7478.0
2025-10-04 08:00:00-05:00,2025-10-04 13:00:00+00:00,2025-10-04 09:00:00-05:00,2025-10-04 14:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,14746.0,1211.0,486.0,5246.0,7803.0
2025-10-04 09:00:00-05:00,2025-10-04 14:00:00+00:00,2025-10-04 10:00:00-05:00,2025-10-04 15:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,15163.0,1215.0,482.0,5358.0,8108.0
2025-10-04 10:00:00-05:00,2025-10-04 15:00:00+00:00,2025-10-04 11:00:00-05:00,2025-10-04 16:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,15571.0,1211.0,479.0,5497.0,8384.0
2025-10-04 11:00:00-05:00,2025-10-04 16:00:00+00:00,2025-10-04 12:00:00-05:00,2025-10-04 17:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,15484.0,1166.0,461.0,5460.0,8397.0
2025-10-04 12:00:00-05:00,2025-10-04 17:00:00+00:00,2025-10-04 13:00:00-05:00,2025-10-04 18:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,16115.0,1165.0,476.0,5715.0,8759.0
2025-10-04 13:00:00-05:00,2025-10-04 18:00:00+00:00,2025-10-04 14:00:00-05:00,2025-10-04 19:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,16535.0,1199.0,481.0,5870.0,8985.0
2025-10-04 14:00:00-05:00,2025-10-04 19:00:00+00:00,2025-10-04 15:00:00-05:00,2025-10-04 20:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,16813.0,1214.0,486.0,5966.0,9147.0
2025-10-04 15:00:00-05:00,2025-10-04 20:00:00+00:00,2025-10-04 16:00:00-05:00,2025-10-04 21:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,17223.0,1205.0,499.0,6160.0,9359.0
2025-10-04 16:00:00-05:00,2025-10-04 21:00:00+00:00,2025-10-04 17:00:00-05:00,2025-10-04 22:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,17686.0,1223.0,508.0,6344.0,9611.0
2025-10-04 17:00:00-05:00,2025-10-04 22:00:00+00:00,2025-10-04 18:00:00-05:00,2025-10-04 23:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,17721.0,1252.0,518.0,6314.0,9637.0
2025-10-04 18:00:00-05:00,2025-10-04 23:00:00+00:00,2025-10-04 19:00:00-05:00,2025-10-05 00:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,17672.0,1296.0,534.0,6192.0,9650.0
2025-10-04 19:00:00-05:00,2025-10-05 00:00:00+00:00,2025-10-04 20:00:00-05:00,2025-10-05 01:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,17090.0,1294.0,524.0,5959.0,9313.0
2025-10-04 20:00:00-05:00,2025-10-05 01:00:00+00:00,2025-10-04 21:00:00-05:00,2025-10-05 02:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,16307.0,1259.0,513.0,5675.0,8860.0
2025-10-04 21:00:00-05:00,2025-10-05 02:00:00+00:00,2025-10-04 22:00:00-05:00,2025-10-05 03:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,15471.0,1229.0,500.0,5406.0,8336.0
2025-10-04 22:00:00-05:00,2025-10-05 03:00:00+00:00,2025-10-04 23:00:00-05:00,2025-10-05 04:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,14573.0,1197.0,476.0,5105.0,7795.0
2025-10-04 23:00:00-05:00,2025-10-05 04:00:00+00:00,2025-10-05 00:00:00-05:00,2025-10-05 05:00:00+00:00,2025-10-04 12:23:58-05:00,2025-10-04 17:23:58+00:00,13731.0,1165.0,457.0,4817.0,7292.0
2025-10-05 00:00:00-05:00,2025-10-05 05:00:00+00:00,2025-10-05 01:00:00-05:00,2025-10-05 06:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,13222.0,1159.0,453.0,4678.0,6932.0
2025-10-05 01:00:00-05:00,2025-10-05 06:00:00+00:00,2025-10-05 02:00:00-05:00,2025-10-05 07:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,12811.0,1154.0,446.0,4563.0,6648.0
2025-10-05 02:00:00-05:00,2025-10-05 07:00:00+00:00,2025-10-05 03:00:00-05:00,2025-10-05 08:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,12500.0,1134.0,437.0,4486.0,6443.0
2025-10-05 03:00:00-05:00,2025-10-05 08:00:00+00:00,2025-10-05 04:00:00-05:00,2025-10-05 09:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,12399.0,1109.0,478.0,4479.0,6333.0
2025-10-05 04:00:00-05:00,2025-10-05 09:00:00+00:00,2025-10-05 05:00:00-05:00,2025-10-05 10:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,12385.0,1091.0,470.0,4495.0,6329.0
2025-10-05 05:00:00-05:00,2025-10-05 10:00:00+00:00,2025-10-05 06:00:00-05:00,2025-10-05 11:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,12729.0,1105.0,464.0,4604.0,6556.0
2025-10-05 06:00:00-05:00,2025-10-05 11:00:00+00:00,2025-10-05 07:00:00-05:00,2025-10-05 12:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,13264.0,1144.0,463.0,4818.0,6839.0
2025-10-05 07:00:00-05:00,2025-10-05 12:00:00+00:00,2025-10-05 08:00:00-05:00,2025-10-05 13:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,13948.0,1179.0,463.0,5045.0,7261.0
2025-10-05 08:00:00-05:00,2025-10-05 13:00:00+00:00,2025-10-05 09:00:00-05:00,2025-10-05 14:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,14435.0,1184.0,466.0,5205.0,7580.0
2025-10-05 09:00:00-05:00,2025-10-05 14:00:00+00:00,2025-10-05 10:00:00-05:00,2025-10-05 15:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,14928.0,1200.0,476.0,5314.0,7938.0
2025-10-05 10:00:00-05:00,2025-10-05 15:00:00+00:00,2025-10-05 11:00:00-05:00,2025-10-05 16:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,15571.0,1218.0,480.0,5515.0,8358.0
2025-10-05 11:00:00-05:00,2025-10-05 16:00:00+00:00,2025-10-05 12:00:00-05:00,2025-10-05 17:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,16072.0,1235.0,483.0,5685.0,8669.0
2025-10-05 12:00:00-05:00,2025-10-05 17:00:00+00:00,2025-10-05 13:00:00-05:00,2025-10-05 18:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,16742.0,1247.0,488.0,5925.0,9082.0
2025-10-05 13:00:00-05:00,2025-10-05 18:00:00+00:00,2025-10-05 14:00:00-05:00,2025-10-05 19:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,17404.0,1282.0,488.0,6180.0,9454.0
2025-10-05 14:00:00-05:00,2025-10-05 19:00:00+00:00,2025-10-05 15:00:00-05:00,2025-10-05 20:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,17800.0,1283.0,488.0,6347.0,9682.0
2025-10-05 15:00:00-05:00,2025-10-05 20:00:00+00:00,2025-10-05 16:00:00-05:00,2025-10-05 21:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,18309.0,1300.0,490.0,6561.0,9958.0
2025-10-05 16:00:00-05:00,2025-10-05 21:00:00+00:00,2025-10-05 17:00:00-05:00,2025-10-05 22:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,18866.0,1318.0,509.0,6732.0,10307.0
2025-10-05 17:00:00-05:00,2025-10-05 22:00:00+00:00,2025-10-05 18:00:00-05:00,2025-10-05 23:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,18900.0,1343.0,519.0,6678.0,10360.0
2025-10-05 18:00:00-05:00,2025-10-05 23:00:00+00:00,2025-10-05 19:00:00-05:00,2025-10-06 00:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,18627.0,1344.0,516.0,6530.0,10237.0
2025-10-05 19:00:00-05:00,2025-10-06 00:00:00+00:00,2025-10-05 20:00:00-05:00,2025-10-06 01:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,17833.0,1317.0,519.0,6222.0,9775.0
2025-10-05 20:00:00-05:00,2025-10-06 01:00:00+00:00,2025-10-05 21:00:00-05:00,2025-10-06 02:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,16879.0,1276.0,514.0,5851.0,9238.0
2025-10-05 21:00:00-05:00,2025-10-06 02:00:00+00:00,2025-10-05 22:00:00-05:00,2025-10-06 03:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,15853.0,1231.0,508.0,5521.0,8593.0
2025-10-05 22:00:00-05:00,2025-10-06 03:00:00+00:00,2025-10-05 23:00:00-05:00,2025-10-06 04:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,14924.0,1209.0,491.0,5252.0,7972.0
2025-10-05 23:00:00-05:00,2025-10-06 04:00:00+00:00,2025-10-06 00:00:00-05:00,2025-10-06 05:00:00+00:00,2025-10-05 12:53:41-05:00,2025-10-05 17:53:41+00:00,14114.0,1184.0,478.0,4994.0,7458.0
2025-10-06 00:00:00-05:00,2025-10-06 05:00:00+00:00,2025-10-06 01:00:00-05:00,2025-10-06 06:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,13659.0,1170.0,494.0,4846.0,7149.0
2025-10-06 01:00:00-05:00,2025-10-06 06:00:00+00:00,2025-10-06 02:00:00-05:00,2025-10-06 07:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,13228.0,1150.0,499.0,4751.0,6828.0
2025-10-06 02:00:00-05:00,2025-10-06 07:00:00+00:00,2025-10-06 03:00:00-05:00,2025-10-06 08:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,13029.0,1151.0,504.0,4686.0,6688.0
2025-10-06 03:00:00-05:00,2025-10-06 08:00:00+00:00,2025-10-06 04:00:00-05:00,2025-10-06 09:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,13123.0,1142.0,468.0,4838.0,6675.0
2025-10-06 04:00:00-05:00,2025-10-06 09:00:00+00:00,2025-10-06 05:00:00-05:00,2025-10-06 10:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,14077.0,1150.0,469.0,4968.0,6974.0
2025-10-06 05:00:00-05:00,2025-10-06 10:00:00+00:00,2025-10-06 06:00:00-05:00,2025-10-06 11:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,15332.0,1182.0,465.0,5345.0,7689.0
2025-10-06 06:00:00-05:00,2025-10-06 11:00:00+00:00,2025-10-06 07:00:00-05:00,2025-10-06 12:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,15969.0,1253.0,458.0,5794.0,8464.0
2025-10-06 07:00:00-05:00,2025-10-06 12:00:00+00:00,2025-10-06 08:00:00-05:00,2025-10-06 13:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,16708.0,1246.0,475.0,6077.0,8910.0
2025-10-06 08:00:00-05:00,2025-10-06 13:00:00+00:00,2025-10-06 09:00:00-05:00,2025-10-06 14:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,17004.0,1246.0,479.0,6154.0,9125.0
2025-10-06 09:00:00-05:00,2025-10-06 14:00:00+00:00,2025-10-06 10:00:00-05:00,2025-10-06 15:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,17038.0,1202.0,467.0,6112.0,9257.0
2025-10-06 10:00:00-05:00,2025-10-06 15:00:00+00:00,2025-10-06 11:00:00-05:00,2025-10-06 16:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,17570.0,1219.0,470.0,6286.0,9595.0
2025-10-06 11:00:00-05:00,2025-10-06 16:00:00+00:00,2025-10-06 12:00:00-05:00,2025-10-06 17:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,17942.0,1213.0,474.0,6399.0,9856.0
2025-10-06 12:00:00-05:00,2025-10-06 17:00:00+00:00,2025-10-06 13:00:00-05:00,2025-10-06 18:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,18228.0,1226.0,478.0,6543.0,9981.0
2025-10-06 13:00:00-05:00,2025-10-06 18:00:00+00:00,2025-10-06 14:00:00-05:00,2025-10-06 19:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,18703.0,1256.0,480.0,6709.0,10258.0
2025-10-06 14:00:00-05:00,2025-10-06 19:00:00+00:00,2025-10-06 15:00:00-05:00,2025-10-06 20:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,19203.0,1247.0,481.0,6906.0,10569.0
2025-10-06 15:00:00-05:00,2025-10-06 20:00:00+00:00,2025-10-06 16:00:00-05:00,2025-10-06 21:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,19701.0,1291.0,486.0,7066.0,10858.0
2025-10-06 16:00:00-05:00,2025-10-06 21:00:00+00:00,2025-10-06 17:00:00-05:00,2025-10-06 22:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,20237.0,1311.0,489.0,7256.0,11181.0
2025-10-06 17:00:00-05:00,2025-10-06 22:00:00+00:00,2025-10-06 18:00:00-05:00,2025-10-06 23:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,20307.0,1337.0,483.0,7283.0,11204.0
2025-10-06 18:00:00-05:00,2025-10-06 23:00:00+00:00,2025-10-06 19:00:00-05:00,2025-10-07 00:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,19967.0,1363.0,528.0,7086.0,10990.0
2025-10-06 19:00:00-05:00,2025-10-07 00:00:00+00:00,2025-10-06 20:00:00-05:00,2025-10-07 01:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,19374.0,1369.0,552.0,6822.0,10631.0
2025-10-06 20:00:00-05:00,2025-10-07 01:00:00+00:00,2025-10-06 21:00:00-05:00,2025-10-07 02:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,18350.0,1324.0,546.0,6461.0,10019.0
2025-10-06 21:00:00-05:00,2025-10-07 02:00:00+00:00,2025-10-06 22:00:00-05:00,2025-10-07 03:00:00+00:00,2025-10-06 12:24:29-05:00,2025-10-06 17:24:29+00:00,17051.0,1255.0,536.0,6037.0,9223.0
